"Pincode","AreaCode","ProcessCode","HubZoneName","HubCity","HubState","COD","PrePaid","HasReversePickUpService"
"680614","","","South-2","MANALUR","KERALA","True","True","True"
"680569","","","South-2","MANALUR","KERALA","True","True","True"
"680613","","","South-2","MANALUR","KERALA","True","True","True"
"680617","","","South-2","MANALUR","KERALA","True","True","True"
"673637","RSC/Kondotty","S2/A-69/3A","South-2","KONDOTTY","KERALA","True","True","True"
"673661","RSC/Mukkam1","S2/A-69/3B","South-2","KOZHIKODE","KERALA","True","True","True"
"673645","","","South-2","AREECODE","KERALA","True","True","True"
"670621","","","South-2","VALIYANNUR","KERALA","True","True","True"
"670331","RSC/Dharmasala","S2/A-70/7B","South-2","KANNUR","KERALA","True","True","True"
"670604","","1","South-2","KOLICHERY","KERALA","True","True",""
"670603","","1","South-2","KOLICHERY","KERALA","True","True",""
"670602","","1","South-2","KOLICHERY","KERALA","True","True",""
"670601","","1","South-2","KOLICHERY","KERALA","True","True",""
"670595","","","South-2","VALIYANNUR","KERALA","True","True","True"
"670592","","","South-2","VALIYANNUR","KERALA","True","True","True"
"670591","","","South-2","VALIYANNUR","KERALA","True","True","True"
"670594","","","South-2","VALIYANNUR","KERALA","True","True","True"
"690536","","","South-2","THODIYOOR","KERALA","True","True","True"
"691586","","","South-2","THODIYOOR","KERALA","True","True","True"
"690575","","","South-2","THODIYOOR","KERALA","True","True","True"
"690574","","","South-2","THODIYOOR","KERALA","True","True","True"
"690562","","","South-2","THODIYOOR","KERALA","True","True","True"
"689126","","","South-2","CHENGANNUR","KERALA","True","True","True"
"689121","","","South-2","CHENGANNUR","KERALA","True","True","True"
"689520","","","South-2","CHENGANNUR","KERALA","True","True","True"
"689508","","","South-2","CHENGANNUR","KERALA","True","True","True"
"689510","","","South-2","CHENGANNUR","KERALA","True","True","True"
"531085","RSC/Narsipatnam1","S1/A-51/7C","South-1","NARSIPATNAM","ANDHRA PRADESH","True","True","True"
"531115","RSC/Narsipatnam1","S1/A-51/7C","South-1","NARSIPATNAM","ANDHRA PRADESH","True","True","True"
"531114","RSC/Narsipatnam1","S1/A-51/7C","South-1","NARSIPATNAM","ANDHRA PRADESH","True","True","True"
"515787","RSC/Kalyanadurgam","S2/A-62/3A","South-1","Kalyanadurgam","ANDHRA PRADESH","True","True","True"
"515767","RSC/Kalyanadurgam","S2/A-62/3A","South-1","Kalyanadurgam","ANDHRA PRADESH","True","True","True"
"508253","RSC/Choutuppal1","S1/A-47/10C","South-1","CHOUTUPPAL","TELANGANA","True","True","True"
"521261","RSC/Vuyyuru1","S1/A-50/6A","South-1","VUYYUR","ANDHRA PRADESH","True","True","True"
"521164","RSC/Vuyyuru1","S1/A-50/6A","South-1","VUYYUR","ANDHRA PRADESH","True","True","True"
"521246","RSC/Vuyyuru1","S1/A-50/6A","South-1","VUYYUR","ANDHRA PRADESH","True","True","True"
"382460","","","West","DHANDUKA","GUJARAT","True","True","True"
"394355","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"394350","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"394250","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"394310","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"394345","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"174321","RSC/Bangana","N/A-12/8C","North","BANGANA","HIMACHAL PRADESH","True","True","True"
"573125","","","South-2","JAVAGAL","KARNATAKA","True","True","True"
"573112","","S2/A-59/4C","South-2","BANAVARA","KARNATAKA","True","True","True"
"535220","","S1/A-51/12A","South-1","CHEEPURUPALLI","ANDHRA PRADESH","True","True","True"
"691510","","S2/A-65/13A","South-2","CHERUVAKKAL","KERALA","True","True","True"
"413719","","W/A-29/17B","West","RAHATA","MAHARASHTRA","True","True","True"
"423109","","W/A-29/17B","West","RAHATA","MAHARASHTRA","True","True","True"
"423107","","W/A-29/17B","West","RAHATA","MAHARASHTRA","True","True","True"
"576228","","S2/A-70/6B","South-2","Shiroor","KARNATAKA","True","True","True"
"572227","","S2/A-57/21A","South-2","TURVEKERE","KARNATAKA","True","True","True"
"688524","","S2/A-65/12C","South-2","CHERTHALA","KERALA","True","True","True"
"483119","","","Central","GOTEGAON","MADHYA PRADESH","True","True","True"
"140201","RSC/Dera Bassi","N/A-12/1B","North","DERA BASSI","PUNJAB","True","True","True"
"141416","RSC/Machiwara","N/A-13/10C","North","MACHIWARA","PUNJAB","True","True","True"
"141412","RSC/Machiwara","N/A-13/10C","North","MACHIWARA","PUNJAB","True","True","True"
"141421","RSC/Machiwara","N/A-13/10C","North","MACHIWARA","PUNJAB","True","True","True"
"509135","","S1/A-48/7C","South-1","IEEJA","ANDHRA PRADESH","True","True","True"
"509127","","S1/A-48/7C","South-1","IEEJA","ANDHRA PRADESH","True","True","True"
"516193","","","South-1","PORUMAMILLA","ANDHRA PRADESH","True","True","True"
"516172","","","South-1","CHAPADU","ANDHRA PRADESH","True","True","True"
"518206","","S1/A-48/7C","South-1","BETHAMCHERLA","ANDHRA PRADESH","True","True","True"
"518599","","S1/A-48/7C","South-1","BETHAMCHERLA","ANDHRA PRADESH","True","True","True"
"741127","STB","E/A-80/9A","East","NADIA","WEST BENGAL","True","True","True"
"741159","STB","E/A-80/9A","East","NADIA","WEST BENGAL","True","True","True"
"516310","","","South-1","MUDDANUR","ANDHRA PRADESH","True","True","True"
"521403","RSC/TIRUVURU","S1/A-50/11C","South-1","TIRUVURU","ANDHRA PRADESH","True","True","True"
"534341","RSC/Devarapalli1","S1/A-53/3B","South-1","DEVARAPALLI","ANDHRA PRADESH","True","True","True"
"521182","RSC/Nandigana1","S1/A-50/8C","South-1","NANDIGAMA","ANDHRA PRADESH","True","True","True"
"517247","","","South-1","CHOWDEPALLI","ANDHRA PRADESH","True","True","True"
"742232","RSC/Dhulian","E/A-80/15B","East","DHULIAN","WEST BENGAL","True","True","True"
"742231","RSC/Dhulian","E/A-80/15B","East","DHULIAN","WEST BENGAL","True","True","True"
"742224","RSC/Dhulian","E/A-80/15B","East","DHULIAN","WEST BENGAL","True","True","True"
"521328","RSC/Avanigadda","S1/A-50/10B","South-1","AVANIGADDA","ANDHRA PRADESH","True","True","True"
"742229","","","East","JANGIPUR","WEST BENGAL","True","True","True"
"416215","","W/A-27/19A","West","BAMBAVADE","MAHARASHTRA","True","True","True"
"416213","","W/A-27/19A","West","BAMBAVADE","MAHARASHTRA","True","True","True"
"415101","","W/A-27/19A","West","BAMBAVADE","MAHARASHTRA","True","True","True"
"413013","RSC/Mohol","W/A-31/12C","West","MOHOL","MAHARASHTRA","True","True","True"
"413012","RSC/Mohol","W/A-31/12C","West","MOHOL","MAHARASHTRA","True","True","True"
"574243","","","South-2","VITLA","KARNATAKA","True","True","True"
"504215","","S1/A-47/14A","South-1","DANDEPALLY","TELANGANA","True","True","True"
"504206","","S1/A-47/14A","South-1","DANDEPALLY","TELANGANA","True","True","True"
"413324","","W/A-31/2C","West","MODNIMB","MAHARASHTRA","True","True","True"
"413301","","W/A-31/2C","West","MODNIMB","MAHARASHTRA","True","True","True"
"676311","RSC/VENGARA","S2/A-69/3C","South-2","KANNUR","KERALA","True","True","True"
"676528","RSC/VENGARA","S2/A-69/3C","South-2","KANNUR","KERALA","True","True","True"
"781128","RSC/Bijoy Nagar","NE/A-94/9A","North East","BIJOY NAGAR","ASSAM","True","True","True"
"497449","RSC/Chirimiri","C/A-41/9B","Central","CHIRIMIRI","CHHATTISGARH","True","True","True"
"731234","SURI","E/A-80/14B","East","SURI","WEST BENGAL","True","True","True"
"756116","BDK","E/A-77/4A","East","BHADRAK","ORISSA","True","True","True"
"756127","BDK","E/A-77/4A","East","BHADRAK","ORISSA","True","True","True"
"756111","BDK","E/A-77/4A","East","BHADRAK","ORISSA","True","True","True"
"752014","PUR1","E/A-77/5A","East","PURI","ORISSA","True","True","True"
"752012","PUR1","E/A-77/5A","East","PURI","ORISSA","True","True","True"
"735213","RSC/Birpara","E/A-82/2B","East","Birpara","WEST BENGAL","True","True","True"
"712512","RSC/GUPTIPARA","E/A-80/16A","East","GUPTIPARA","WEST BENGAL","True","True","True"
"835215","RAN2","E/A-78/1B","East","RANCHI","JHARKHAND","True","True","True"
"829125","RAMG","E/A-78/2C","East","RAMGARH","JHARKHAND","True","True","True"
"829126","RAMG","E/A-78/2C","East","RAMGARH","JHARKHAND","True","True","True"
"829108","RAMG","E/A-78/2C","East","RAMGARH","JHARKHAND","True","True","True"
"829119","RAMG","E/A-78/2C","East","RAMGARH","JHARKHAND","True","True","True"
"802116","","","East","DUMRAON","BIHAR","True","True","True"
"802119","","","East","DUMRAON","BIHAR","True","True","True"
"845454","BTTH","E/A-84/11A","East","BETTIAH","BIHAR","True","True","True"
"845449","BTTH","E/A-84/11A","East","BETTIAH","BIHAR","True","True","True"
"841506","SWN","E/A-84/11C","East","MAHARAJAGANJ","BIHAR","True","True","True"
"451447","RSC/Julwania","C/A-36/10A","Central","JULWANIA","MADHYA PRADESH","True","True","True"
"743251","BGNA","E/A-80/17A","East","BONGAON","WEST BENGAL","True","True","True"
"743246","BGNA","E/A-80/17A","East","BONGAON","WEST BENGAL","True","True","True"
"517123","RSC/Piler","S2/A-71/3C","South-1","Piler","ANDHRA PRADESH","True","True","True"
"394651","","W/A-25/3A","West","VYARA GUJ","GUJARAT","True","True","True"
"394650","","W/A-25/3A","West","VYARA GUJ","GUJARAT","True","True","True"
"425311","RSC/Bhusawal","W/A-29/13B","West","BHUSAWAL","MAHARASHTRA","True","True","True"
"281504","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"281502","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"281501","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"281205","","","North","NAUJHEEL","UTTAR PRADESH","True","True","True"
"281203","","","North","NAUJHEEL","UTTAR PRADESH","True","True","True"
"281201","","","North","NAUJHEEL","UTTAR PRADESH","True","True","True"
"281406","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"281405","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"281404","","","North","NAUJHEEL","UTTAR PRADESH","True","True","True"
"281403","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"281401","RSC/Chhata","N/A-03/6C","North","CHHATA","UTTAR PRADESH","True","True","True"
"363410","RSC/Ranpur","W/A-24/12C","West","RANPUR","GUJARAT","True","True","True"
"413112","","","West","VELAPUR","MAHARASHTRA","True","True","True"
"695544","RSC/Vellanad","S2/A-65/12B","South-2","VELLANAD","KERALA","True","True","True"
"575020","","","South-2","ULLALA","KARNATAKA","True","True","True"
"415407","RSC/Kameri","W/A-27/12C","West","KAMERI","MAHARASHTRA","True","True","True"
"415403","RSC/Kameri","W/A-27/12C","West","KAMERI","MAHARASHTRA","True","True","True"
"415401","RSC/Kameri","W/A-27/12C","West","KAMERI","MAHARASHTRA","True","True","True"
"415528","RSC/Phaltan1","W/A-27/9A","West","PHALTAN","MAHARASHTRA","True","True","True"
"425303","RSC/Chopda","W/A-29/10B","West","CHOPDA","MAHARASHTRA","True","True","True"
"445106","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"445103","RSC/Arni","C/A-38/18A","Central","ARNI","MAHARASHTRA","True","True","True"
"484330","RSC/Anuppur","C/A-40/8B","Central","ANUPPUR","MADHYA PRADESH","True","True","True"
"484220","RSC/Anuppur","C/A-40/8B","Central","ANUPPUR","MADHYA PRADESH","True","True","True"
"494669","RSC/Bhanupratappur","C/A-41/10B","Central","BHANUPRATAPPUR","CHHATTISGARH","True","True","True"
"394620","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"394601","RSC/Bardoli","W/A-25/2C","West","BARDOLI","GUJARAT","True","True","True"
"125039","","","North","NARNAUND","HARYANA","True","True","True"
"829204","RSC/Barwadih","E/A-78/12C","East","LATEHAR","JHARKHAND","True","True","True"
"822111","RSC/Barwadih","E/A-78/12C","East","LATEHAR","JHARKHAND","True","True","True"
"673317","","","South-2","ELATHUR","KERALA","True","True","True"
"673611","RSC/VELLIMADUKUNNU","S2/A-69/6B","South-2","VELLIMADUKUNNU","KERALA","True","True","True"
"281308","RSC/Dauji","N/A-03/5C","North","DAUJI BISAWAR","UTTAR PRADESH","True","True","True"
"281302","RSC/Dauji","N/A-03/5C","North","DAUJI BISAWAR","UTTAR PRADESH","True","True","True"
"281301","RSC/Dauji","N/A-03/5C","North","DAUJI BISAWAR","UTTAR PRADESH","True","True","True"
"414607","RSC/Sonai","W/A-27/18B","West","SONAI","MAHARASHTRA","True","True","True"
"414606","RSC/Sonai","W/A-27/18B","West","SONAI","MAHARASHTRA","True","True","True"
"414105","RSC/Sonai","W/A-27/18B","West","SONAI","MAHARASHTRA","True","True","True"
"414602","RSC/Sonai","W/A-27/18B","West","SONAI","MAHARASHTRA","True","True","True"
"761144","RSC/Digapahandi","E/A-77/2A","East","DIGAPAHANDI","ORISSA","True","True","True"
"761014","RSC/Digapahandi","E/A-77/2A","East","DIGAPAHANDI","ORISSA","True","True","True"
"761012","RSC/Digapahandi","E/A-77/2A","East","DIGAPAHANDI","ORISSA","True","True","True"
"736202","RSC/Barobisha","E/A-82/4B","East","BAROBISHA","WEST BENGAL","True","True","True"
"736203","RSC/Barobisha","E/A-82/4B","East","BAROBISHA","WEST BENGAL","True","True","True"
"736205","RSC/Barobisha","E/A-82/4B","East","BAROBISHA","WEST BENGAL","True","True","True"
"736206","RSC/Barobisha","E/A-82/4B","East","BAROBISHA","WEST BENGAL","True","True","True"
"736207","RSC/Barobisha","E/A-82/4B","East","BAROBISHA","WEST BENGAL","True","True","True"
"770017","RSC/Rajgangpur","E/A-77/1A","East","RAJGANGPUR","ORISSA","True","True","True"
"573214","RSC/Sakleshpur","S2/A-59/1B","South-2","SAKLESHPUR","KARNATAKA","True","True","True"
"573165","RSC/Sakleshpur","S2/A-59/1B","South-2","SAKLESHPUR","KARNATAKA","True","True","True"
"364760","RSC/Gathda","W/A-24/12B","West","GATHDA","GUJARAT","True","True","True"
"517297","","","South-1","GURRAMKONDA","ANDHRA PRADESH","True","True","True"
"516267","RSC/GALIVEEDU","S2/A-71/7B","South-1","GALIVEEDU","ANDHRA PRADESH","True","True","True"
"731235","SKN","E/A-80/20A","East","BIRBHUM","WEST BENGAL","True","True","True"
"731204","SKN","E/A-80/20A","East","BIRBHUM","WEST BENGAL","True","True","True"
"825421","RSC/Koderma","E/A-78/6B","East","KODERMA","JHARKHAND","True","True","True"
"735215","RSC/Hasimara","E/A-82/3B","East","HASIMARA","WEST BENGAL","True","True","True"
"735214","RSC/Hasimara","E/A-82/3B","East","HASIMARA","WEST BENGAL","True","True","True"
"361320","RSC/Bhatiya","W/A-32/9C","West","BHATIYA","GUJARAT","True","True","True"
"679339","","","South-2","POOKKOTTUMPADAM","KERALA","True","True","True"
"679331","RSC/Nilambur","S2/A-69/6A","South-2","NILAMBUR","KERALA","True","True","True"
"679334","RSC/Nilambur","S2/A-69/6A","South-2","NILAMBUR","KERALA","True","True","True"
"679330","RSC/Nilambur","S2/A-69/6A","South-2","NILAMBUR","KERALA","True","True","True"
"679329","RSC/Nilambur","S2/A-69/6A","South-2","NILAMBUR","KERALA","True","True","True"
"676542","RSC/Nilambur","S2/A-69/6A","South-2","NILAMBUR","KERALA","True","True","True"
"481776","RSC/Nainpur","C/A-40/7C","Central","NAINPUR","MADHYA PRADESH","True","True","True"
"481449","RSC/Katangi","C/A-40/8A","Central","KATANGI","MADHYA PRADESH","True","True","True"
"481445","RSC/Katangi","C/A-40/8A","Central","KATANGI","MADHYA PRADESH","True","True","True"
"416549","RSC/Dodamarg","W/A-28/3C","West","DODAMARG","MAHARASHTRA","True","True","True"
"416512","RSC/Dodamarg","W/A-28/3C","West","DODAMARG","MAHARASHTRA","True","True","True"
"382760","RSC/Patadi","W/A-24/12A","West","PATADI","GUJARAT","True","True","True"
"382765","RSC/Patadi","W/A-24/12A","West","PATADI","GUJARAT","True","True","True"
"505497","RSC/HUSNABAD","S1/A-47/12C","South-1","SIDDIPET","TELANGANA","True","True","True"
"505471","RSC/HUSNABAD","S1/A-47/12C","South-1","SIDDIPET","TELANGANA","True","True","True"
"505467","RSC/HUSNABAD","S1/A-47/12C","South-1","SIDDIPET","TELANGANA","True","True","True"
"173001","RSC/Sirmaur","N/A-03/1B","North","SIRMAUR","HIMACHAL PRADESH","True","True","True"
"173030","RSC/Sirmaur","N/A-03/1B","North","SIRMAUR","HIMACHAL PRADESH","True","True","True"
"734209","DARJ","","East","DARJEELING","WEST BENGAL","True","True","True"
"413739","RSC/Shrirampur","W/A-29/12B","West","SHRIRAMPUR","MAHARASHTRA","True","True","True"
"413738","RSC/Bhingar","W/A-29/16C","West","BHINGAR","MAHARASHTRA","True","True","True"
"413713","RSC/Bhingar","W/A-29/16C","West","BHINGAR","MAHARASHTRA","True","True","True"
"413712","RSC/Bhingar","W/A-29/16C","West","BHINGAR","MAHARASHTRA","True","True","True"
"306702","RSC/Falna","N/A-11/16A","North","PALI","RAJASTHAN","True","True","True"
"342304","RSC/Banar","N/A-11/16B","North","JODHPUR","RAJASTHAN","True","True","True"
"175033","RSC/Jahu","N/A-03/4C","North","JAHU","HIMACHAL PRADESH","True","True","True"
"176020","RSC/Baijnath","N/A-13/3C","North","BAIJNATH","HIMACHAL PRADESH","True","True","True"
"176128","RSC/Baijnath","N/A-13/3C","North","BAIJNATH","HIMACHAL PRADESH","True","True","True"
"176120","","","North","JOGINDER NAGAR","HIMACHAL PRADESH","True","True","True"
